thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
11,0,11,,,,,,space,2.1569461999997657,None,None,2,1.0831681999998182,0.21463810000022931,None,0,0,0,0,,,,,3,0,3,0,,,,,11,0,11,0,2087.2571479000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hütte,2.3125,2087.2423077000003,2087.2428273000005,2087.242935,2087.2571479000007,2089.5739108000007,2089.5580699,2089.5620525000004,2089.5739108000007,2089.5739108000007,2089.5739108000007,2089.5739108000007,2091.5579463000004,2,1.0831681999998182,0.21463810000022931,None,2091.5736725000006,2091.5736725000006,2091.5736725000006,2091.5736725000006,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
12,0,12,,,,,,space,2.1569461999997657,None,None,2,0.9580856000002314,0.19942559999981313,None,0,0,0,0,,,,,3,0,3,0,,,,,12,0,12,0,2091.5736725000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arbeit,2.2318,2091.5584523000007,2091.5591101,2091.5592206,2091.5736725000006,2093.8065047,2093.7910971,2093.7947767000005,2093.8065047,2093.8065047,2093.8065047,2093.8065047,2095.7910965,2,0.9580856000002314,0.19942559999981313,None,2095.8067808000005,2095.8067808000005,2095.8067808000005,2095.8067808000005,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
13,0,13,,,,,,space,2.1569461999997657,None,None,3,0.7159978999998202,0.23062910000044212,None,0,0,0,0,,,,,3,0,3,0,,,,,13,0,13,0,2095.8067808000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weiß,2.0832,2095.7916077,2095.7921196000007,2095.792226400001,2095.8067808000005,2097.8899142,2097.8740033000004,2097.8769943000007,2097.8899142,2097.8899142,2097.8899142,2097.8899142,2099.874310800001,3,0.7159978999998202,0.23062910000044212,None,2099.8899012,2099.8899012,2099.8899012,2099.8899012,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
14,0,14,,,,,,space,2.1569461999997657,None,None,3,1.0680565000002389,0.2333307999997487,None,0,0,0,0,,,,,3,0,3,0,,,,,14,0,14,0,2099.8899012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wein,2.6799,2099.8748176,2099.8753249,2099.8754303000005,2099.8899012,2102.5727056000005,2102.5572015000007,2102.5608199000008,2102.5727056000005,2102.5727056000005,2102.5727056000005,2102.5727056000005,2104.5574819000003,3,1.0680565000002389,0.2333307999997487,None,2104.572825200001,2104.572825200001,2104.572825200001,2104.572825200001,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
15,0,15,,,,,,space,2.1569461999997657,None,None,3,0.7071751000003133,0.23438739999983227,None,0,0,0,0,,,,,3,0,3,0,,,,,15,0,15,0,2104.572825200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pflege,2.3973,2104.5579912000003,2104.5585066000003,2104.558610100001,2104.572825200001,2106.9726727000007,2106.9573260000006,2106.9613404,2106.9726727000007,2106.9726727000007,2106.9726727000007,2106.9726727000007,2108.957030400001,3,0.7071751000003133,0.23438739999983227,None,2108.9731116000003,2108.9731116000003,2108.9731116000003,2108.9731116000003,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
16,0,16,,,,,,space,2.1569461999997657,None,None,2,0.7432145000002492,0.1864863000000696,None,0,0,0,0,,,,,3,0,3,0,,,,,16,0,16,0,2108.9731116000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golf,3.7326,2108.9575366,2108.9580521000007,2108.9581572000006,2108.9731116000003,2112.7063114000002,2112.690089500001,2112.6938355,2112.7063114000002,2112.7063114000002,2112.7063114000002,2112.7063114000002,2114.6901248000004,2,0.7432145000002492,0.1864863000000696,None,2114.7057359,2114.7057359,2114.7057359,2114.7057359,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
17,0,17,,,,,,space,2.1569461999997657,None,None,2,0.637595300000612,0.1839070999994874,None,0,0,0,0,,,,,3,0,3,0,,,,,17,0,17,0,2114.7057359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,4.2356,2114.6906245,2114.6911446000004,2114.6912507000006,2114.7057359,2118.9553333000003,2118.9399974000007,2118.94354,2118.9553333000003,2118.9553333000003,2118.9553333000003,2118.9553333000003,2120.939674200001,2,0.637595300000612,0.1839070999994874,None,2120.955202,2120.955202,2120.955202,2120.955202,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
18,0,18,,,,,,space,2.1569461999997657,None,None,3,1.2595854999999574,0.2188496999997369,None,0,0,0,0,,,,,3,0,3,0,,,,,18,0,18,0,2120.955202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teleskop,3.0881,2120.9401533,2120.9407861,2120.9408934000003,2120.955202,2124.0552112000005,2124.0398296000003,2124.0440242000004,2124.0552112000005,2124.0552112000005,2124.0552112000005,2124.0552112000005,2126.0394611,3,1.2595854999999574,0.2188496999997369,None,2126.0551001000003,2126.0551001000003,2126.0551001000003,2126.0551001000003,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
19,0,19,,,,,,space,2.1569461999997657,None,None,2,0.7629051000003528,0.2064059999993333,None,0,0,0,0,,,,,3,0,3,0,,,,,19,0,19,0,2126.0551001000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sprache,2.0307,2126.0399625,2126.0404964,2126.040601500001,2126.0551001000003,2128.0883750000003,2128.0729113000007,2128.0769525000005,2128.0883750000003,2128.0883750000003,2128.0883750000003,2128.0883750000003,2130.0725813,2,0.7629051000003528,0.2064059999993333,None,2130.0883035000006,2130.0883035000006,2130.0883035000006,2130.0883035000006,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
20,0,20,,,,,,space,2.1569461999997657,None,None,3,0.7776745000001029,0.2338318000001891,None,0,0,0,0,,,,,3,0,3,0,,,,,20,0,20,0,2130.0883035000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helm,2.959,2130.0730856,2130.0738385000004,2130.0739449000002,2130.0883035000006,2133.0547941000004,2133.038991300001,2133.0426162000003,2133.0547941000004,2133.0547941000004,2133.0547941000004,2133.0547941000004,2135.039144900001,3,0.7776745000001029,0.2338318000001891,None,2135.0548222000007,2135.0548222000007,2135.0548222000007,2135.0548222000007,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
21,0,21,,,,,,space,2.1569461999997657,None,None,2,0.8939417999999932,0.16121039999961795,None,0,0,0,0,,,,,3,0,3,0,,,,,21,0,21,0,2135.0548222000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gast,2.711,2135.0396896,2135.0404407000005,2135.0405593000005,2135.0548222000007,2137.7708936,2137.755406,2137.7600104000003,2137.7708936,2137.7708936,2137.7708936,2137.7708936,2139.7555378000006,2,0.8939417999999932,0.16121039999961795,None,2139.7709377,2139.7709377,2139.7709377,2139.7709377,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
22,0,22,,,,,,space,2.1569461999997657,None,None,2,0.7325188000004346,0.17051699999956327,None,0,0,0,0,,,,,3,0,3,0,,,,,22,0,22,0,2139.7709377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vampir,4.0079,2139.7560451,2139.7565615000003,2139.7566661,2139.7709377,2143.7871432,2143.7716570000002,2143.775353,2143.7871432,2143.7871432,2143.7871432,2143.7871432,2145.7717004000006,2,0.7325188000004346,0.17051699999956327,None,2145.7873085,2145.7873085,2145.7873085,2145.7873085,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
23,0,23,,,,,,space,2.1569461999997657,None,None,3,0.6817356999999902,0.2556489999997211,None,0,0,0,0,,,,,3,0,3,0,,,,,23,0,23,0,2145.7873085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platz,2.8528,2145.7721981000004,2145.7728329,2145.7729433000004,2145.7873085,2148.6539820000007,2148.6379752000003,2148.641504200001,2148.6539820000007,2148.6539820000007,2148.6539820000007,2148.6539820000007,2150.6381956000005,3,0.6817356999999902,0.2556489999997211,None,2150.6536338000005,2150.6536338000005,2150.6536338000005,2150.6536338000005,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
24,0,24,,,,,,space,2.1569461999997657,None,None,2,0.7748776999997062,0.1661444000001211,None,0,0,0,0,,,,,3,0,3,0,,,,,24,0,24,0,2150.6536338000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turnerin,2.1225,2150.6387239000005,2150.6392456000003,2150.6393547000007,2150.6536338000005,2152.7866663000004,2152.7711772000002,2152.7752291000006,2152.7866663000004,2152.7866663000004,2152.7866663000004,2152.7866663000004,2154.7711383000005,2,0.7748776999997062,0.1661444000001211,None,2154.7866643000007,2154.7866643000007,2154.7866643000007,2154.7866643000007,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
25,0,25,,,,,,space,2.1569461999997657,None,None,3,1.5250143000002936,0.2390263999996023,None,0,0,0,0,,,,,3,0,3,0,,,,,25,0,25,0,2154.7866643000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Postkarte,2.1332,2154.7716159,2154.7722057,2154.7723055000006,2154.7866643000007,2156.9204186000006,2156.9044142000002,2156.9085727,2156.9204186000006,2156.9204186000006,2156.9204186000006,2156.9204186000006,2158.904297100001,3,1.5250143000002936,0.2390263999996023,None,2158.9199434,2158.9199434,2158.9199434,2158.9199434,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
26,0,26,,,,,,space,2.1569461999997657,None,None,3,0.7399127000007866,0.19848709999951097,None,0,0,0,0,,,,,3,0,3,0,,,,,26,0,26,0,2158.9199434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wanne,2.0734,2158.9048085000004,2158.9053672,2158.9054777,2158.9199434,2161.0030669000007,2160.987281500001,2160.991228600001,2161.0030669000007,2161.0030669000007,2161.0030669000007,2161.0030669000007,2162.9879233,3,0.7399127000007866,0.19848709999951097,None,2163.0029866000004,2163.0029866000004,2163.0029866000004,2163.0029866000004,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
27,0,27,,,,,,space,2.1569461999997657,None,None,3,0.7466687999994974,0.20227390000036394,None,0,0,0,0,,,,,3,0,3,0,,,,,27,0,27,0,2163.0029866000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bluse,3.4789,2162.9884252,2162.9890922000004,2162.9892766000003,2163.0029866000004,2166.4857233000002,2166.4701680000007,2166.4733375000005,2166.4857233000002,2166.4857233000002,2166.4857233000002,2166.4857233000002,2168.4702021000003,3,0.7466687999994974,0.20227390000036394,None,2168.4858437000003,2168.4858437000003,2168.4858437000003,2168.4858437000003,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
28,0,28,,,,,,space,2.1569461999997657,None,None,3,1.1793491999997059,0.20913800000016636,None,0,0,0,0,,,,,3,0,3,0,,,,,28,0,28,0,2168.4858437000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strand,2.7158,2168.4707031000007,2168.4713512000008,2168.4714577000004,2168.4858437000003,2171.2022510000006,2171.1868499,2171.1912517,2171.2022510000006,2171.2022510000006,2171.2022510000006,2171.2022510000006,2173.1868663000005,3,1.1793491999997059,0.20913800000016636,None,2173.2021946000004,2173.2021946000004,2173.2021946000004,2173.2021946000004,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
29,0,29,,,,,,space,2.1569461999997657,None,None,2,0.9884811000001719,0.1762061999997968,None,0,0,0,0,,,,,3,0,3,0,,,,,29,0,29,0,2173.2021946000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaß,3.0529,2173.187371,2173.1879337,2173.1880392000003,2173.2021946000004,2176.2688727000004,2176.2533574,2176.2568714,2176.2688727000004,2176.2688727000004,2176.2688727000004,2176.2688727000004,2178.2532259,2,0.9884811000001719,0.1762061999997968,None,2178.2691808,2178.2691808,2178.2691808,2178.2691808,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
30,0,30,,,,,,space,2.1569461999997657,None,None,2,0.9119595000001937,0.21107989999927668,None,0,0,0,0,,,,,3,0,3,0,,,,,30,0,30,0,2178.2691808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finger,3.5305,2178.2537324000004,2178.2542520000006,2178.2543560000004,2178.2691808,2181.8016021000003,2181.7861307000003,2181.7899344000007,2181.8016021000003,2181.8016021000003,2181.8016021000003,2181.8016021000003,2183.7862267,2,0.9119595000001937,0.21107989999927668,None,2183.8016026000005,2183.8016026000005,2183.8016026000005,2183.8016026000005,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
31,0,31,,,,,,space,2.1569461999997657,None,None,3,0.7216656000000512,0.19480149999981222,None,0,0,0,0,,,,,3,0,3,0,,,,,31,0,31,0,2183.8016026000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorn,4.0533,2183.7867290000004,2183.7872539,2183.7873588,2183.8016026000005,2187.8682079,2187.8529907,2187.8566348000004,2187.8682079,2187.8682079,2187.8682079,2187.8682079,2189.8525427000004,3,0.7216656000000512,0.19480149999981222,None,2189.8683082000007,2189.8683082000007,2189.8683082000007,2189.8683082000007,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
32,0,32,,,,,,space,2.1569461999997657,None,None,2,1.3670659999997952,0.16999410000062198,None,0,0,0,0,,,,,3,0,3,0,,,,,32,0,32,0,2189.8683082000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zug,3.3892,2189.8530694,2189.8536801,2189.8537868000003,2189.8683082000007,2193.2678727,2193.2528567,2193.2568867,2193.2678727,2193.2678727,2193.2678727,2193.2678727,2195.2523683,2,1.3670659999997952,0.16999410000062198,None,2195.2677852000006,2195.2677852000006,2195.2677852000006,2195.2677852000006,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
33,0,33,,,,,,space,2.1569461999997657,None,None,2,0.6299877000001288,0.15691429999969841,None,0,0,0,0,,,,,3,0,3,0,,,,,33,0,33,0,2195.2677852000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lied,2.0676,2195.252889300001,2195.2534063000003,2195.2535112000005,2195.2677852000006,2197.3507892000007,2197.3355907000005,2197.3391675000003,2197.3507892000007,2197.3507892000007,2197.3507892000007,2197.3507892000007,2199.3352399000005,2,0.6299877000001288,0.15691429999969841,None,2199.3509988000005,2199.3509988000005,2199.3509988000005,2199.3509988000005,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
34,0,34,,,,,,space,2.1569461999997657,None,None,2,0.5694826999997531,0.16378770000028453,None,0,0,0,0,,,,,3,0,3,0,,,,,34,0,34,0,2199.3509988000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alligator,3.6853,2199.335752,2199.3362613,2199.3363694,2199.3509988000005,2203.0505178000003,2203.0348135000004,2203.0391077000004,2203.0505178000003,2203.0505178000003,2203.0505178000003,2203.0505178000003,2205.0346642000004,2,0.5694826999997531,0.16378770000028453,None,2205.0501824000003,2205.0501824000003,2205.0501824000003,2205.0501824000003,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
35,0,35,,,,,,space,2.1569461999997657,None,None,3,1.0158225000004677,0.22624569999970845,None,0,0,0,0,,,,,3,0,3,0,,,,,35,0,35,0,2205.0501824000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fiktion,2.3561,2205.0350690000005,2205.0356531000007,2205.0357381000003,2205.0501824000003,2207.4169332,2207.4013434000008,2207.4063082000002,2207.4169332,2207.4169332,2207.4169332,2207.4169332,2209.4016225000005,3,1.0158225000004677,0.22624569999970845,None,2209.4169595000003,2209.4169595000003,2209.4169595000003,2209.4169595000003,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
36,0,36,,,,,,space,2.1569461999997657,None,None,2,0.8917926000003717,0.1741943999995783,None,0,0,0,0,,,,,3,0,3,0,,,,,36,0,36,0,2209.4169595000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farbe,2.6391,2209.4021380000004,2209.4028828,2209.4029875000006,2209.4169595000003,2212.0667839000007,2212.0514203000002,2212.0554198,2212.0667839000007,2212.0667839000007,2212.0667839000007,2212.0667839000007,2214.0512544000003,2,0.8917926000003717,0.1741943999995783,None,2214.0671904,2214.0671904,2214.0671904,2214.0671904,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
37,0,37,,,,,,space,2.1569461999997657,None,None,2,0.9830289999999877,0.19668220000039582,None,0,0,0,0,,,,,3,0,3,0,,,,,37,0,37,0,2214.0671904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulter,5.6146,2214.0517657,2214.0522851000005,2214.0523916,2214.0671904,2219.6830848,2219.6674569000006,2219.6717692,2219.6830848,2219.6830848,2219.6830848,2219.6830848,2221.6674147000003,2,0.9830289999999877,0.19668220000039582,None,2221.6831195000004,2221.6831195000004,2221.6831195000004,2221.6831195000004,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
38,0,38,,,,,,space,2.1569461999997657,None,None,2,1.3594407000000501,0.21988899999996647,None,0,0,0,0,,,,,3,0,3,0,,,,,38,0,38,0,2221.6831195000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flut,5.3654,2221.6679186,2221.6684265000004,2221.6685312,2221.6831195000004,2227.0492043000004,2227.033528,2227.0371521000006,2227.0492043000004,2227.0492043000004,2227.0492043000004,2227.0492043000004,2229.0337484,2,1.3594407000000501,0.21988899999996647,None,2229.0493436000006,2229.0493436000006,2229.0493436000006,2229.0493436000006,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
39,0,39,,,,,,space,2.1569461999997657,None,None,3,0.6874440999999933,0.3240498999994088,None,0,0,0,0,,,,,3,0,3,0,,,,,39,0,39,0,2229.0493436000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kante,3.7679,2229.0342530000007,2229.0348982000005,2229.0350058000004,2229.0493436000006,2232.8322087000006,2232.8164907,2232.8202169000006,2232.8322087000006,2232.8322087000006,2232.8322087000006,2232.8322087000006,2234.816799800001,3,0.6874440999999933,0.3240498999994088,None,2234.8322143000005,2234.8322143000005,2234.8322143000005,2234.8322143000005,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
40,0,40,,,,,,space,2.1569461999997657,None,None,2,0.7206680999997843,0.19049230000018724,None,0,0,0,0,,,,,3,0,3,0,,,,,40,0,40,0,2234.8322143000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanz,2.047,2234.8173080000006,2234.8178232,2234.8179276,2234.8322143000005,2236.8819469,2236.866520400001,2236.8695430000007,2236.8819469,2236.8819469,2236.8819469,2236.8819469,2238.8664405,2,0.7206680999997843,0.19049230000018724,None,2238.8820344000005,2238.8820344000005,2238.8820344000005,2238.8820344000005,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
41,0,41,,,,,,space,2.1569461999997657,None,None,2,0.6560981000002357,0.16355430000021443,None,0,0,0,0,,,,,3,0,3,0,,,,,41,0,41,0,2238.8820344000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beine,3.6405,2238.8669525000005,2238.8674743,2238.8675777000008,2238.8820344000005,2242.5315847,2242.5158587000005,2242.5192245000007,2242.5315847,2242.5315847,2242.5315847,2242.5315847,2244.5160735,2,0.6560981000002357,0.16355430000021443,None,2244.5316080000002,2244.5316080000002,2244.5316080000002,2244.5316080000002,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
42,0,42,,,,,,space,2.1569461999997657,None,None,3,0.7403168999999252,0.2094569999999294,None,0,0,0,0,,,,,3,0,3,0,,,,,42,0,42,0,2244.5316080000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vergangenheit,3.9405,2244.5165856000003,2244.5170985000004,2244.5172023000005,2244.5316080000002,2248.4812377000007,2248.4656199,2248.470005,2248.4812377000007,2248.4812377000007,2248.4812377000007,2248.4812377000007,2250.4659249000006,3,0.7403168999999252,0.2094569999999294,None,2250.4813111000003,2250.4813111000003,2250.4813111000003,2250.4813111000003,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
